dID,cID,rID,startPos,finishPos
183,18,884,11,6
156,46,884,9,7
168,56,884,14,8
136,50,884,3,9
103,11,884,18,10
110,18,884,10,11
178,11,884,19,12
180,44,884,20,13
179,28,884,13,14
146,56,884,15,15
173,36,884,8,16
165,28,884,12,17
182,44,884,17,18
150,36,884,7,19
157,38,884,16,20
140,7,885,2,1
161,50,885,1,2
107,7,885,3,3
136,50,885,20,4
174,38,885,4,5
157,38,885,14,6
110,18,885,9,7
103,11,885,6,8
156,46,885,5,9
150,36,885,7,10
173,36,885,8,11
180,44,885,19,12
165,28,885,17,13
179,28,885,15,14
146,56,885,11,15
183,18,885,16,16
182,44,885,18,17
176,46,885,10,18
178,11,885,12,19
168,56,885,13,20
161,50,886,1,1
136,50,886,2,2
140,7,886,3,3
107,7,886,5,4
174,38,886,6,5
150,36,886,7,6
156,46,886,8,7
176,46,886,9,8
103,11,886,11,9
110,18,886,10,10
146,56,886,16,11
178,11,886,13,12
168,56,886,14,13
179,28,886,18,14
182,44,886,20,15
180,44,886,17,16
165,28,886,19,17
183,18,886,15,18
173,36,886,12,19
157,38,886,4,20
140,7,887,3,1
136,50,887,1,2
107,7,887,2,3
157,38,887,8,4
103,11,887,10,5
174,38,887,4,6
150,36,887,7,7
161,50,887,15,8
178,11,887,11,9
173,36,887,9,10
156,46,887,12,11
176,46,887,14,12
184,28,887,18,13
183,18,887,13,14
182,44,887,16,15
146,56,887,6,16
168,56,887,5,17
180,44,887,20,18
165,28,887,17,19
185,18,887,19,20
140,7,888,1,1
161,50,888,3,2
136,50,888,9,3
180,44,888,5,4
168,56,888,6,5
150,36,888,7,6
103,11,888,13,7
178,11,888,14,8
165,28,888,17,9
176,46,888,8,10
173,36,888,10,11
184,28,888,19,12
146,56,888,16,13
183,18,888,20,14
185,18,888,18,15
156,46,888,12,16
182,44,888,11,17
107,7,888,2,18
174,38,888,15,19
157,38,888,4,20
157,38,889,6,1
161,50,889,3,2
107,7,889,2,3
136,50,889,4,4
174,38,889,5,5
150,36,889,7,6
103,11,889,13,7
140,7,889,1,8
173,36,889,9,9
168,56,889,11,10
176,46,889,12,11
156,46,889,8,12
178,11,889,14,13
183,18,889,18,14
185,18,889,16,15
165,28,889,20,16
146,56,889,10,17
180,44,889,17,18
184,28,889,19,19
182,44,889,15,20
136,50,890,2,1
107,7,890,6,2
156,46,890,8,3
140,7,890,1,4
173,36,890,9,5
184,28,890,13,6
103,11,890,12,7
183,18,890,10,8
178,11,890,16,9
182,44,890,19,10
165,28,890,18,11
180,44,890,17,12
168,56,890,15,13
161,50,890,3,14
146,56,890,20,15
174,38,890,5,16
157,38,890,4,17
150,36,890,14,18
176,46,890,7,19
185,18,890,11,20
136,50,891,1,1
161,50,891,2,2
174,38,891,5,3
140,7,891,3,4
157,38,891,6,5
168,56,891,7,6
173,36,891,9,7
103,11,891,8,8
156,46,891,15,9
184,28,891,14,10
183,18,891,18,11
182,44,891,20,12
165,28,891,17,13
185,18,891,19,14
178,11,891,11,15
176,46,891,13,16
107,7,891,4,17
146,56,891,10,18
180,44,891,12,19
150,36,891,16,20
157,38,892,1,1
140,7,892,2,2
136,50,892,3,3
107,7,892,4,4
161,50,892,5,5
176,46,892,6,6
180,44,892,10,7
150,36,892,11,8
174,38,892,20,9
173,36,892,8,10
165,28,892,16,11
156,46,892,9,12
168,56,892,19,13
178,11,892,12,14
146,56,892,18,15
185,18,892,13,16
183,18,892,17,17
184,28,892,14,18
182,44,892,15,19
103,11,892,7,20
140,7,893,1,1
161,50,893,2,2
174,38,893,3,3
157,38,893,6,4
136,50,893,4,5
107,7,893,5,6
150,36,893,7,7
173,36,893,9,8
176,46,893,8,9
184,28,893,13,10
180,44,893,16,11
146,56,893,20,12
168,56,893,11,13
156,46,893,10,14
165,28,893,19,15
178,11,893,15,16
185,18,893,18,17
103,11,893,14,18
182,44,893,12,19
183,18,893,17,20
136,50,894,1,1
174,38,894,4,2
107,7,894,6,3
157,38,894,5,4
140,7,894,3,5
168,56,894,9,6
161,50,894,2,7
173,36,894,7,8
150,36,894,12,9
184,28,894,8,10
146,56,894,10,11
178,11,894,17,12
165,28,894,15,13
182,44,894,20,14
185,18,894,18,15
103,11,894,16,16
183,18,894,19,17
156,46,894,13,18
176,46,894,11,19
180,44,894,14,20
174,38,895,4,1
107,7,895,3,2
140,7,895,6,3
146,56,895,5,4
168,56,895,8,5
176,46,895,11,6
156,46,895,16,7
103,11,895,13,8
184,28,895,18,9
165,28,895,20,10
180,44,895,12,11
173,36,895,9,12
185,18,895,17,13
183,18,895,14,14
178,11,895,15,15
136,50,895,2,16
182,44,895,19,17
157,38,895,7,18
161,50,895,1,19
150,36,895,10,20
140,7,896,2,1
136,50,896,1,2
107,7,896,3,3
161,50,896,4,4
157,38,896,6,5
150,36,896,11,6
176,46,896,10,7
103,11,896,13,8
168,56,896,7,9
156,46,896,12,10
178,11,896,17,11
183,18,896,19,12
180,44,896,14,13
185,18,896,18,14
174,38,896,5,15
146,56,896,8,16
173,36,896,16,17
165,28,896,15,18
184,28,896,9,19
182,44,896,0,20
136,50,897,14,1
161,50,897,2,2
107,7,897,3,3
174,38,897,4,4
150,36,897,7,5
146,56,897,6,6
156,46,897,10,7
176,46,897,15,8
165,28,897,13,9
182,44,897,17,10
168,56,897,5,11
173,36,897,8,12
178,11,897,19,13
180,44,897,16,14
184,28,897,9,15
103,11,897,11,16
183,18,897,18,17
140,7,897,1,18
185,18,897,12,19
157,38,897,20,20
136,50,898,1,1
140,7,898,4,2
107,7,898,3,3
157,38,898,12,4
161,50,898,2,5
180,44,898,6,6
168,56,898,9,7
103,11,898,11,8
173,36,898,5,9
146,56,898,10,10
182,44,898,8,11
150,36,898,13,12
176,46,898,18,13
156,46,898,19,14
165,28,898,14,15
185,18,898,20,16
183,18,898,15,17
178,11,898,16,18
174,38,898,7,19
184,28,898,17,20
140,7,899,2,1
136,50,899,1,2
174,38,899,7,3
161,50,899,19,4
156,46,899,4,5
176,46,899,3,6
146,56,899,5,7
168,56,899,9,8
180,44,899,10,9
165,28,899,13,10
173,36,899,14,11
185,18,899,16,12
183,18,899,17,13
182,44,899,11,14
178,11,899,18,15
157,38,899,8,16
107,7,899,6,17
184,28,899,12,18
103,11,899,15,19
150,36,899,20,20
136,50,900,3,1
107,7,900,1,2
161,50,900,4,3
140,7,900,2,4
174,38,900,5,5
176,46,900,8,6
156,46,900,14,7
173,36,900,7,8
183,18,900,10,9
185,18,900,12,10
184,28,900,15,11
178,11,900,17,12
150,36,900,20,13
180,44,900,9,14
165,28,900,18,15
168,56,900,11,16
157,38,900,19,17
103,11,900,13,18
182,44,900,16,19
146,56,900,6,20
136,50,901,1,1
174,38,901,2,2
140,7,901,3,3
161,50,901,4,4
107,7,901,5,5
157,38,901,6,6
103,11,901,11,7
173,36,901,12,8
184,28,901,13,9
150,36,901,10,10
165,28,901,14,11
178,11,901,18,12
180,44,901,15,13
183,18,901,20,14
146,56,901,8,15
156,46,901,7,16
182,44,901,17,17
168,56,901,16,18
185,18,901,19,19
176,46,901,9,20
136,50,902,2,1
161,50,902,1,2
140,7,902,3,3
107,7,902,4,4
174,38,902,19,5
157,38,902,18,6
184,28,902,7,7
168,56,902,5,8
176,46,902,6,9
156,46,902,8,10
146,56,902,9,11
150,36,902,12,12
165,28,902,10,13
103,11,902,16,14
183,18,902,14,15
178,11,902,15,16
173,36,902,11,17
185,18,902,13,18
180,44,902,17,19
182,44,902,20,20
136,50,903,1,1
161,50,903,2,2
174,38,903,3,3
157,38,903,15,4
107,7,903,4,5
140,7,903,8,6
156,46,903,9,7
146,56,903,5,8
176,46,903,11,9
173,36,903,13,10
180,44,903,7,11
165,28,903,20,12
182,44,903,6,13
103,11,903,18,14
178,11,903,19,15
185,18,903,17,16
183,18,903,14,17
184,28,903,10,18
150,36,903,16,19
168,56,903,12,20
107,7,904,2,1
174,38,904,18,2
136,50,904,1,3
140,7,904,5,4
161,50,904,3,5
150,36,904,7,6
173,36,904,11,7
156,46,904,10,8
182,44,904,20,9
165,28,904,16,10
178,11,904,17,11
180,44,904,19,12
185,18,904,14,13
183,18,904,15,14
184,28,904,9,15
157,38,904,4,16
146,56,904,8,17
103,11,904,13,18
176,46,904,6,19
168,56,904,12,20
174,38,905,2,1
140,7,905,4,2
107,7,905,6,3
136,50,905,3,4
161,50,905,5,5
150,36,905,7,6
184,28,905,9,7
178,11,905,15,8
165,28,905,10,9
180,44,905,20,10
176,46,905,11,11
183,18,905,17,12
185,18,905,19,13
182,44,905,14,14
168,56,905,16,15
146,56,905,18,16
157,38,905,1,17
156,46,905,13,18
173,36,905,8,19
103,11,905,12,20
136,50,906,1,1
174,38,906,5,2
107,7,906,4,3
157,38,906,11,4
161,50,906,3,5
140,7,906,2,6
184,28,906,7,7
146,56,906,8,8
168,56,906,10,9
156,46,906,12,10
182,44,906,16,11
173,36,906,15,12
180,44,906,9,13
178,11,906,20,14
176,46,906,18,15
185,18,906,14,16
103,11,906,17,17
183,18,906,19,18
150,36,906,13,19
165,28,906,6,20
136,50,907,1,1
140,7,907,3,2
174,38,907,6,3
157,38,907,5,4
161,50,907,2,5
173,36,907,11,6
184,28,907,8,7
156,46,907,14,8
146,56,907,7,9
168,56,907,13,10
103,11,907,15,11
182,44,907,16,12
183,18,907,20,13
178,11,907,18,14
185,18,907,19,15
180,44,907,17,16
176,46,907,9,17
165,28,907,12,18
107,7,907,4,19
150,36,907,10,20
161,50,908,2,1
136,50,908,1,2
174,38,908,4,3
140,7,908,3,4
184,7,908,5,5
168,56,908,7,6
150,36,908,11,7
107,57,908,9,8
183,58,908,16,9
166,44,908,15,10
180,38,908,17,11
187,11,908,8,12
156,58,908,10,13
186,44,908,13,14
181,57,908,14,15
188,18,908,19,16
131,18,908,20,17
146,56,908,6,18
157,36,908,12,19
173,11,908,18,20
136,50,909,3,1
161,50,909,4,2
184,7,909,1,3
174,38,909,5,4
140,7,909,2,5
187,11,909,9,6
107,57,909,8,7
180,38,909,13,8
186,44,909,12,9
156,58,909,14,10
181,57,909,16,11
166,44,909,15,12
168,56,909,6,13
183,58,909,18,14
188,18,909,19,15
131,18,909,20,16
150,36,909,17,17
157,36,909,10,18
173,11,909,7,19
146,56,909,11,20
136,50,910,2,1
161,50,910,1,2
140,7,910,3,3
174,38,910,5,4
184,7,910,4,5
180,38,910,6,6
157,36,910,7,7
156,58,910,12,8
107,57,910,13,9
186,44,910,0,10
146,56,910,10,11
183,58,910,16,12
168,56,910,9,13
173,11,910,14,14
181,57,910,19,15
188,18,910,17,16
131,18,910,18,17
187,11,910,15,18
166,44,910,11,19
150,36,910,8,20
161,50,911,1,1
136,50,911,2,2
140,7,911,3,3
174,38,911,4,4
184,7,911,8,5
156,58,911,5,6
173,11,911,9,7
187,11,911,7,8
183,58,911,13,9
107,57,911,0,10
186,44,911,11,11
181,57,911,17,12
168,56,911,12,13
150,36,911,15,14
188,18,911,16,15
131,18,911,0,16
180,38,911,0,17
146,56,911,14,18
166,44,911,6,19
157,36,911,10,20
136,50,912,2,1
161,50,912,1,2
174,38,912,4,3
140,7,912,3,4
184,7,912,5,5
180,38,912,6,6
168,56,912,8,7
173,11,912,12,8
166,44,912,9,9
146,56,912,7,10
186,44,912,11,11
157,36,912,13,12
150,36,912,0,13
107,57,912,14,14
156,58,912,15,15
181,57,912,18,16
188,18,912,19,17
131,18,912,17,18
183,58,912,16,19
187,11,912,10,20
136,50,913,1,1
140,7,913,4,2
161,50,913,2,3
174,38,913,3,4
180,38,913,8,5
173,11,913,9,6
166,44,913,7,7
186,44,913,10,8
157,36,913,6,9
146,56,913,13,10
187,11,913,12,11
156,58,913,16,12
150,36,913,11,13
168,56,913,5,14
188,18,913,19,15
183,58,913,17,16
107,57,913,14,17
131,18,913,20,18
181,57,913,18,19
184,7,913,15,20
136,50,914,2,1
140,7,914,1,2
184,7,914,3,3
161,50,914,6,4
174,38,914,9,5
157,36,914,4,6
150,36,914,7,7
180,38,914,5,8
183,58,914,17,9
166,44,914,10,10
173,11,914,11,11
156,58,914,15,12
181,57,914,12,13
146,56,914,14,14
107,57,914,16,15
188,18,914,18,16
168,56,914,0,17
131,18,914,19,18
186,44,914,13,19
187,11,914,8,20
136,50,915,1,1
161,50,915,2,2
184,7,915,3,3
174,38,915,4,4
140,7,915,7,5
173,11,915,6,6
107,57,915,12,7
150,36,915,13,8
187,11,915,5,9
180,38,915,9,10
157,36,915,8,11
156,58,915,14,12
183,58,915,17,13
166,44,915,19,14
186,44,915,11,15
181,57,915,10,16
168,56,915,15,17
131,18,915,18,18
188,18,915,20,19
146,56,915,16,20
174,38,916,2,1
184,7,916,1,2
161,50,916,3,3
140,7,916,9,4
136,50,916,4,5
187,11,916,5,6
180,38,916,8,7
173,11,916,19,8
107,57,916,6,9
181,57,916,7,10
156,58,916,13,11
157,36,916,12,12
150,36,916,15,13
183,58,916,14,14
186,44,916,18,15
146,56,916,11,16
166,44,916,16,17
188,18,916,0,18
168,56,916,10,19
131,18,916,17,20
136,50,917,2,1
161,50,917,1,2
184,7,917,3,3
180,38,917,5,4
174,38,917,4,5
173,11,917,13,6
157,36,917,7,7
107,57,917,12,8
166,44,917,17,9
150,36,917,10,10
187,11,917,8,11
186,44,917,9,12
183,58,917,18,13
188,18,917,19,14
131,18,917,20,15
140,7,917,6,16
156,58,917,15,17
181,57,917,11,18
146,56,917,14,19
168,56,917,16,20
174,38,918,2,1
140,7,918,20,2
166,44,918,14,3
183,58,918,15,4
173,11,918,7,5
186,44,918,16,6
146,56,918,6,7
168,56,918,12,8
136,50,918,1,9
131,18,918,18,10
188,18,918,17,11
107,57,918,5,12
181,57,918,11,13
180,38,918,4,14
161,50,918,3,15
150,36,918,9,16
184,7,918,10,17
187,11,918,19,18
157,36,918,13,19
156,58,918,8,20
136,50,919,3,1
174,38,919,1,2
140,7,919,5,3
184,7,919,4,4
173,11,919,8,5
180,38,919,6,6
107,57,919,10,7
161,50,919,2,8
187,11,919,7,9
186,44,919,12,10
156,58,919,16,11
150,36,919,11,12
168,56,919,14,13
157,36,919,20,14
166,44,919,13,15
188,18,919,15,16
183,58,919,18,17
181,57,919,17,18
131,18,919,19,19
146,56,919,9,20
184,7,920,1,1
136,50,920,3,2
161,50,920,4,3
140,7,920,2,4
186,38,920,17,5
156,58,920,7,6
166,44,920,19,7
150,36,920,12,8
180,44,920,13,9
183,58,920,16,10
187,11,920,11,11
168,56,920,8,12
146,56,920,9,13
157,36,920,10,14
188,18,920,14,15
107,57,920,6,16
131,18,920,0,17
181,57,920,18,18
173,11,920,15,19
174,38,920,5,20
184,7,921,1,1
161,50,921,3,2
136,50,921,2,3
157,36,921,5,4
150,36,921,6,5
186,38,921,8,6
156,58,921,18,7
174,38,921,19,8
181,57,921,10,9
187,11,921,16,10
180,44,921,17,11
183,58,921,9,12
140,7,921,4,13
188,18,921,14,14
107,57,921,0,15
146,56,921,13,16
131,18,921,15,17
168,56,921,11,18
166,44,921,12,19
173,11,921,7,20
140,7,922,3,1
184,7,922,1,2
174,38,922,4,3
136,50,922,2,4
161,50,922,5,5
186,38,922,6,6
187,11,922,9,7
180,44,922,11,8
150,36,922,8,9
181,57,922,10,10
146,56,922,17,11
173,11,922,7,12
183,58,922,16,13
157,36,922,20,14
166,44,922,14,15
131,18,922,19,16
168,56,922,13,17
107,57,922,12,18
156,58,922,15,19
188,18,922,18,20
136,50,923,2,1
161,50,923,4,2
184,7,923,1,3
174,38,923,9,4
186,38,923,0,5
173,11,923,5,6
156,58,923,11,7
187,11,923,7,8
168,56,923,13,9
150,36,923,6,10
183,58,923,14,11
166,44,923,19,12
107,57,923,15,13
180,44,923,16,14
181,57,923,12,15
131,18,923,18,16
188,18,923,17,17
140,7,923,3,18
157,36,923,10,19
146,56,923,8,20
161,50,924,3,1
140,7,924,1,2
136,50,924,4,3
186,38,924,6,4
173,11,924,7,5
184,7,924,2,6
180,44,924,9,7
156,58,924,17,8
183,58,924,12,9
166,44,924,14,10
187,11,924,8,11
107,57,924,13,12
146,56,924,10,13
181,57,924,11,14
168,56,924,19,15
188,18,924,18,16
131,18,924,0,17
174,38,924,5,18
157,36,924,16,19
150,36,924,15,20
136,50,925,3,1
140,7,925,2,2
161,50,925,6,3
184,7,925,1,4
186,38,925,5,5
174,38,925,4,6
156,58,925,11,7
157,36,925,13,8
180,44,925,10,9
150,36,925,12,10
166,44,925,9,11
183,58,925,16,12
173,11,925,7,13
181,57,925,15,14
168,56,925,17,15
188,18,925,19,16
146,56,925,18,17
131,18,925,20,18
107,57,925,14,19
187,11,925,8,20
161,50,926,1,1
136,50,926,5,2
174,38,926,3,3
184,7,926,4,4
186,38,926,6,5
157,36,926,9,6
187,11,926,8,7
173,11,926,7,8
150,36,926,11,9
156,58,926,0,10
107,57,926,17,11
166,44,926,13,12
183,58,926,14,13
181,57,926,16,14
146,56,926,15,15
180,44,926,10,16
188,18,926,18,17
168,56,926,12,18
131,18,926,19,19
140,7,926,2,20
174,38,927,1,1
180,44,927,6,2
173,11,927,20,3
107,57,927,8,4
181,57,927,12,5
157,36,927,11,6
136,50,927,3,7
187,11,927,10,8
156,58,927,15,9
166,44,927,16,10
168,56,927,9,11
188,18,927,18,12
146,56,927,7,13
186,38,927,5,14
150,36,927,13,15
131,18,927,19,16
140,7,927,2,17
184,7,927,14,18
183,58,927,17,19
161,50,927,4,20
136,50,928,1,1
174,38,928,2,2
184,7,928,3,3
161,50,928,20,4
140,7,928,4,5
186,38,928,5,6
156,58,928,10,7
187,11,928,6,8
166,44,928,13,9
173,11,928,8,10
157,36,928,7,11
150,36,928,9,12
107,57,928,17,13
168,56,928,14,14
146,56,928,15,15
181,57,928,16,16
188,18,928,18,17
180,44,928,11,18
131,18,928,19,19
183,58,928,12,20
161,50,1022,1,1
184,7,1022,7,2
187,11,1022,3,3
136,50,1022,5,4
173,11,1022,8,5
156,58,1022,6,6
180,59,1022,12,7
176,36,1022,14,8
181,57,1022,18,9
140,7,1022,11,10
191,18,1022,20,11
166,59,1022,13,12
186,38,1022,4,13
107,57,1022,19,14
188,18,1022,17,15
146,56,1022,15,16
168,56,1022,16,17
183,58,1022,9,18
157,36,1022,10,19
174,38,1022,2,20
136,50,1023,1,1
161,50,1023,4,2
174,38,1023,2,3
186,38,1023,6,4
187,11,1023,9,5
156,58,1023,17,6
183,58,1023,12,7
157,36,1023,8,8
173,11,1023,3,9
166,59,1023,13,10
107,57,1023,16,11
168,56,1023,15,12
146,56,1023,0,13
181,57,1023,19,14
180,59,1023,7,15
188,18,1023,11,16
191,18,1023,18,17
176,36,1023,5,18
184,7,1023,14,19
140,7,1023,10,20
136,50,1024,1,1
174,38,1024,7,2
161,50,1024,2,3
183,58,1024,3,4
186,38,1024,13,5
140,7,1024,5,6
156,58,1024,4,7
157,36,1024,11,8
173,11,1024,9,9
168,56,1024,0,10
184,7,1024,6,11
166,59,1024,17,12
187,11,1024,8,13
176,36,1024,14,14
107,57,1024,20,15
146,56,1024,0,16
181,57,1024,19,17
188,18,1024,12,18
191,18,1024,15,19
180,59,1024,10,20
136,50,1025,1,1
174,38,1025,3,2
184,7,1025,4,3
157,36,1025,8,4
187,11,1025,5,5
176,36,1025,9,6
180,59,1025,11,7
186,38,1025,12,8
183,58,1025,6,9
140,7,1025,10,10
161,50,1025,2,11
188,18,1025,20,12
173,11,1025,7,13
181,57,1025,15,14
191,18,1025,18,15
146,56,1025,17,16
107,57,1025,16,17
166,59,1025,19,18
168,56,1025,14,19
150,58,1025,13,20
174,38,1026,4,1
136,50,1026,2,2
161,50,1026,1,3
184,7,1026,8,4
186,38,1026,9,5
183,58,1026,6,6
150,58,1026,3,7
176,36,1026,14,8
187,11,1026,10,9
166,59,1026,16,10
180,59,1026,7,11
140,7,1026,11,12
173,11,1026,12,13
157,36,1026,5,14
107,57,1026,20,15
146,56,1026,13,16
181,57,1026,19,17
188,18,1026,15,18
191,18,1026,18,19
168,56,1026,17,20
136,50,1027,1,1
174,38,1027,3,2
161,50,1027,2,3
183,58,1027,5,4
156,58,1027,4,5
173,11,1027,7,6
140,7,1027,11,7
186,38,1027,6,8
180,59,1027,10,9
187,11,1027,8,10
157,36,1027,13,11
166,59,1027,12,12
176,36,1027,15,13
107,57,1027,14,14
168,56,1027,16,15
181,57,1027,20,16
188,18,1027,18,17
191,18,1027,19,18
146,56,1027,17,19
184,7,1027,9,20
136,50,1028,1,1
161,50,1028,2,2
174,38,1028,3,3
157,36,1028,4,4
176,36,1028,6,5
186,38,1028,5,6
187,11,1028,10,7
180,59,1028,12,8
183,58,1028,9,9
156,58,1028,8,10
166,59,1028,11,11
107,57,1028,16,12
140,7,1028,14,13
184,7,1028,13,14
146,56,1028,17,15
191,18,1028,19,16
168,56,1028,20,17
181,57,1028,18,18
188,18,1028,15,19
173,11,1028,7,20
180,59,1029,10,1
173,11,1029,3,2
183,58,1029,8,3
187,11,1029,6,4
161,50,1029,2,5
157,36,1029,7,6
136,50,1029,1,7
176,36,1029,12,8
166,59,1029,11,9
156,58,1029,4,10
191,18,1029,20,11
146,56,1029,16,12
107,57,1029,14,13
188,18,1029,19,14
186,38,1029,9,15
181,57,1029,18,16
174,38,1029,5,17
184,7,1029,13,18
168,56,1029,15,19
140,7,1029,17,20
136,50,1030,1,1
161,50,1030,2,2
186,38,1030,4,3
157,36,1030,8,4
156,58,1030,7,5
187,11,1030,11,6
166,59,1030,12,7
184,7,1030,5,8
107,57,1030,13,9
140,7,1030,14,10
188,18,1030,18,11
146,56,1030,15,12
183,58,1030,6,13
176,36,1030,10,14
191,18,1030,19,15
168,56,1030,20,16
181,57,1030,17,17
173,11,1030,9,18
174,38,1030,3,19
180,59,1030,16,20
161,50,1031,3,1
174,38,1031,2,2
136,50,1031,1,3
156,58,1031,4,4
157,36,1031,5,5
184,7,1031,10,6
176,36,1031,7,7
166,59,1031,11,8
180,59,1031,9,9
186,38,1031,15,10
181,57,1031,17,11
168,56,1031,18,12
140,7,1031,14,13
107,57,1031,19,14
187,11,1031,8,15
191,18,1031,20,16
146,56,1031,16,17
188,18,1031,13,18
173,11,1031,6,19
183,58,1031,12,20
136,50,1032,2,1
174,38,1032,3,2
157,36,1032,6,3
156,58,1032,9,4
173,11,1032,10,5
180,59,1032,12,6
184,7,1032,4,7
150,58,1032,20,8
146,56,1032,16,9
181,57,1032,14,10
140,7,1032,11,11
107,57,1032,19,12
168,56,1032,15,13
191,18,1032,18,14
166,59,1032,13,15
187,11,1032,8,16
186,38,1032,5,17
176,36,1032,7,18
161,50,1032,1,19
188,18,1032,17,20
136,50,1033,1,1
161,50,1033,2,2
174,38,1033,3,3
184,7,1033,4,4
180,59,1033,9,5
173,11,1033,7,6
156,58,1033,5,7
176,36,1033,11,8
157,36,1033,10,9
140,7,1033,15,10
107,57,1033,16,11
186,38,1033,6,12
187,11,1033,8,13
188,18,1033,14,14
181,57,1033,17,15
168,56,1033,19,16
146,56,1033,18,17
191,18,1033,20,18
166,59,1033,13,19
183,58,1033,12,20
136,50,1034,2,1
161,50,1034,1,2
157,36,1034,5,3
166,59,1034,8,4
184,7,1034,7,5
156,58,1034,11,6
173,11,1034,10,7
187,11,1034,9,8
107,57,1034,18,9
181,57,1034,20,10
191,18,1034,19,11
140,7,1034,14,12
183,58,1034,15,13
146,56,1034,16,14
186,38,1034,6,15
188,18,1034,13,16
174,38,1034,3,17
168,56,1034,17,18
176,36,1034,12,19
180,59,1034,4,20
136,50,1035,6,1
156,58,1035,3,2
140,7,1035,11,3
184,7,1035,12,4
173,11,1035,15,5
174,38,1035,2,6
186,38,1035,4,7
187,11,1035,14,8
183,58,1035,1,9
157,36,1035,5,10
176,36,1035,7,11
166,59,1035,16,12
180,59,1035,19,13
161,50,1035,9,14
107,57,1035,8,15
188,18,1035,0,16
168,56,1035,13,17
146,56,1035,17,18
191,18,1035,0,19
181,57,1035,10,20
136,50,1036,1,1
174,38,1036,3,2
186,38,1036,4,3
187,11,1036,9,4
173,11,1036,15,5
180,59,1036,8,6
157,36,1036,6,7
161,50,1036,2,8
176,36,1036,7,9
184,7,1036,12,10
166,59,1036,10,11
188,18,1036,14,12
140,7,1036,11,13
191,18,1036,20,14
107,57,1036,17,15
181,57,1036,16,16
168,56,1036,18,17
156,58,1036,5,18
183,58,1036,13,19
146,56,1036,19,20
156,58,1037,5,1
176,36,1037,11,2
183,58,1037,10,3
173,11,1037,8,4
157,36,1037,7,5
186,38,1037,12,6
166,59,1037,6,7
161,50,1037,1,8
188,50,1037,2,9
187,11,1037,19,10
180,59,1037,9,11
140,7,1037,13,12
181,57,1037,14,13
107,57,1037,18,14
168,56,1037,15,15
189,18,1037,17,16
190,56,1037,20,17
191,18,1037,16,18
174,38,1037,3,19
184,7,1037,4,20
174,38,1038,1,1
161,50,1038,2,2
136,50,1038,3,3
186,38,1038,5,4
187,11,1038,4,5
173,11,1038,6,6
157,36,1038,11,7
180,59,1038,9,8
176,36,1038,10,9
183,58,1038,8,10
166,59,1038,7,11
107,57,1038,15,12
184,7,1038,12,13
140,7,1038,13,14
188,18,1038,16,15
181,57,1038,14,16
191,18,1038,18,17
168,56,1038,20,18
190,56,1038,17,19
156,58,1038,19,20
136,50,1039,2,1
174,38,1039,1,2
161,50,1039,3,3
187,11,1039,7,4
156,38,1039,0,5
184,7,1039,4,6
157,11,1039,6,7
173,7,1039,8,8
194,59,1039,13,9
183,61,1039,10,10
107,57,1039,14,11
181,57,1039,12,12
176,60,1039,16,13
188,18,1039,15,14
140,61,1039,20,15
193,56,1039,18,16
180,59,1039,5,17
191,18,1039,17,18
103,60,1039,9,19
192,56,1039,19,20
174,38,1040,3,1
136,50,1040,1,2
187,11,1040,7,3
184,7,1040,4,4
173,7,1040,11,5
157,11,1040,6,6
180,59,1040,5,7
183,61,1040,10,8
176,60,1040,9,9
103,60,1040,15,10
156,38,1040,2,11
194,59,1040,20,12
107,57,1040,16,13
181,57,1040,17,14
140,61,1040,0,15
193,56,1040,18,16
192,56,1040,19,17
161,50,1040,8,18
188,18,1040,12,19
191,18,1040,14,20
136,50,1041,2,1
174,38,1041,3,2
161,50,1041,1,3
156,38,1041,4,4
187,11,1041,7,5
184,7,1041,8,6
176,60,1041,6,7
103,60,1041,13,8
157,11,1041,16,9
180,59,1041,9,10
173,7,1041,5,11
181,57,1041,12,12
140,61,1041,10,13
183,61,1041,17,14
194,59,1041,14,15
188,18,1041,11,16
193,56,1041,19,17
191,18,1041,18,18
192,56,1041,20,19
107,57,1041,15,20
136,50,1042,1,1
174,38,1042,2,2
161,50,1042,3,3
184,7,1042,4,4
156,38,1042,8,5
157,11,1042,7,6
173,7,1042,6,7
187,11,1042,9,8
176,60,1042,5,9
180,59,1042,12,10
183,61,1042,11,11
107,57,1042,17,12
140,61,1042,13,13
188,18,1042,15,14
181,57,1042,14,15
191,18,1042,19,16
103,60,1042,10,17
193,56,1042,18,18
192,56,1042,20,19
194,59,1042,16,20
174,38,1043,2,1
173,7,1043,4,2
187,11,1043,5,3
156,38,1043,9,4
140,61,1043,8,5
180,59,1043,6,6
136,50,1043,7,7
183,61,1043,13,8
176,60,1043,11,9
181,57,1043,10,10
107,57,1043,14,11
157,11,1043,12,12
103,60,1043,17,13
188,18,1043,15,14
191,18,1043,18,15
194,59,1043,16,16
192,56,1043,19,17
193,56,1043,20,18
161,50,1043,3,19
184,7,1043,1,20
156,38,1044,6,1
140,61,1044,11,2
180,59,1044,4,3
184,7,1044,1,4
187,11,1044,9,5
103,60,1044,8,6
194,59,1044,7,7
173,7,1044,5,8
157,11,1044,13,9
107,57,1044,14,10
181,57,1044,20,11
161,50,1044,10,12
193,56,1044,17,13
192,56,1044,18,14
136,50,1044,2,15
191,18,1044,16,16
188,18,1044,15,17
