dID,cID,rID,startPos,finishPos
140,61,512,8,5
180,59,512,6,6
136,50,512,7,7
183,61,512,13,8
176,60,512,11,9
181,57,512,10,10
107,57,512,14,11
157,11,512,12,12
103,60,512,17,13
188,18,512,15,14
191,18,512,18,15
194,59,512,16,16
192,56,512,19,17
193,56,512,20,18
161,50,512,3,19
184,7,512,1,20
156,38,513,6,1
140,61,513,11,2
180,59,513,4,3
184,7,513,1,4
187,11,513,9,5
103,60,513,8,6
194,59,513,7,7
173,7,513,5,8
157,11,513,13,9
107,57,513,14,10
181,57,513,20,11
161,50,513,10,12
193,56,513,17,13
192,56,513,18,14
136,50,513,2,15
191,18,513,16,16
188,18,513,15,17
174,38,513,3,18
183,61,513,19,19
176,60,513,12,20
174,38,514,1,1
136,50,514,2,2
156,38,514,4,3
161,50,514,3,4
187,11,514,8,5
157,11,514,10,6
180,59,514,6,7
103,60,514,9,8
140,61,514,12,9
183,61,514,19,10
173,7,514,5,11
188,18,514,14,12
194,59,514,0,13
176,60,514,11,14
181,57,514,13,15
184,7,514,7,16
107,57,514,17,17
191,18,514,16,18
193,56,514,15,19
192,56,514,18,20
174,38,515,1,1
136,50,515,2,2
161,50,515,5,3
156,38,515,4,4
187,11,515,3,5
173,7,515,12,6
184,7,515,7,7
183,61,515,9,8
103,60,515,8,9
194,59,515,11,10
107,57,515,18,11
140,61,515,14,12
157,11,515,13,13
176,60,515,17,14
181,57,515,15,15
193,56,515,19,16
191,18,515,16,17
192,56,515,20,18
188,18,515,10,19
180,59,515,6,20
174,38,516,1,1
161,50,516,5,2
187,11,516,2,3
136,50,516,4,4
173,7,516,10,5
156,38,516,3,6
157,11,516,13,7
184,7,516,12,8
180,59,516,6,9
103,60,516,14,10
188,18,516,8,11
194,59,516,7,12
183,61,516,9,13
181,57,516,15,14
107,57,516,16,15
191,18,516,18,16
140,61,516,11,17
193,56,516,19,18
192,56,516,20,19
176,60,516,17,20
136,50,517,2,1
184,7,517,4,2
161,50,517,3,3
187,11,517,5,4
157,11,517,6,5
173,7,517,10,6
103,60,517,7,7
183,61,517,14,8
176,60,517,9,9
194,59,517,16,10
180,59,517,11,11
188,18,517,12,12
181,57,517,15,13
191,18,517,17,14
107,57,517,13,15
156,38,517,0,16
192,56,517,19,17
193,56,517,18,18
140,61,517,8,19
174,38,517,1,20
176,60,518,8,1
136,50,518,1,2
173,7,518,15,3
103,60,518,9,4
180,59,518,5,5
194,59,518,16,6
191,18,518,18,7
188,18,518,17,8
174,38,518,3,9
107,57,518,13,10
157,11,518,11,11
193,56,518,20,12
181,57,518,0,13
192,56,518,19,14
187,11,518,6,15
161,50,518,2,16
156,38,518,4,17
184,7,518,7,18
183,61,518,12,19
140,61,518,10,20
174,38,519,1,1
188,18,519,2,2
136,50,519,3,3
157,11,519,4,4
140,61,519,5,5
180,59,519,6,6
176,60,519,8,7
184,7,519,9,8
191,18,519,10,9
173,7,519,11,10
103,60,519,12,11
161,50,519,13,12
181,57,519,14,13
187,11,519,15,14
194,59,519,16,15
193,56,519,17,16
192,56,519,18,17
107,57,519,0,18
156,38,519,0,19
183,61,519,19,20
174,38,520,1,1
136,50,520,2,2
161,50,520,3,3
180,59,520,4,4
184,7,520,5,5
103,60,520,9,6
173,7,520,6,7
156,38,520,0,8
176,60,520,8,9
187,11,520,13,10
157,11,520,10,11
183,61,520,12,12
140,61,520,15,13
181,57,520,7,14
131,57,520,16,15
191,18,520,0,16
188,18,520,11,17
193,56,520,17,18
194,59,520,14,19
192,56,520,18,20
157,11,521,2,1
187,11,521,3,2
161,50,521,19,3
184,7,521,5,4
156,38,521,8,5
173,7,521,6,6
183,61,521,9,7
103,60,521,10,8
188,18,521,14,9
176,60,521,12,10
191,18,521,13,11
140,61,521,11,12
181,57,521,7,13
131,57,521,17,14
193,56,521,18,15
192,56,521,16,16
136,50,521,4,17
174,38,521,1,18
180,59,521,0,19
194,59,521,0,20
136,50,522,4,1
174,38,522,20,2
173,7,522,2,3
157,11,522,5,4
161,50,522,16,5
103,60,522,6,6
187,11,522,1,7
107,57,522,13,8
156,38,522,8,9
188,18,522,3,10
183,61,522,7,11
140,61,522,10,12
180,59,522,11,13
176,60,522,9,14
184,7,522,19,15
181,57,522,17,16
194,59,522,12,17
192,56,522,15,18
191,18,522,18,19
193,56,522,14,20
161,50,523,1,1
174,38,523,2,2
156,38,523,6,3
184,7,523,3,4
136,50,523,11,5
180,59,523,4,6
187,11,523,7,7
173,7,523,19,8
183,61,523,8,9
176,60,523,12,10
181,57,523,16,11
107,57,523,17,12
157,11,523,20,13
194,59,523,9,14
188,18,523,13,15
103,60,523,5,16
191,18,523,15,17
140,61,523,10,18
193,56,523,14,19
192,56,523,18,20
174,38,524,1,1
136,50,524,2,2
156,38,524,3,3
184,7,524,4,4
157,11,524,6,5
161,50,524,9,6
173,7,524,5,7
187,11,524,7,8
194,59,524,10,9
140,61,524,18,10
181,57,524,12,11
183,61,524,13,12
107,57,524,15,13
188,18,524,20,14
191,18,524,14,15
193,56,524,16,16
192,56,524,17,17
103,60,524,19,18
176,60,524,11,19
180,59,524,8,20
174,38,525,3,1
136,50,525,2,2
156,38,525,4,3
180,59,525,5,4
184,7,525,8,5
173,7,525,6,6
140,61,525,9,7
107,57,525,10,8
103,60,525,12,9
187,11,525,18,10
181,57,525,11,11
157,11,525,7,12
176,60,525,19,13
183,61,525,20,14
161,50,525,1,15
188,18,525,16,16
191,18,525,13,17
192,56,525,15,18
193,56,525,14,19
194,59,525,17,20
136,50,526,10,1
174,38,526,2,2
161,50,526,1,3
156,38,526,4,4
184,7,526,6,5
173,7,526,3,6
180,59,526,7,7
176,60,526,8,8
103,60,526,12,9
187,11,526,5,10
140,61,526,9,11
107,57,526,0,12
188,18,526,17,13
181,57,526,13,14
194,59,526,15,15
191,18,526,16,16
192,56,526,19,17
193,56,526,18,18
157,11,526,11,19
183,61,526,14,20
136,50,527,1,1
174,38,527,7,2
103,60,527,3,3
156,38,527,11,4
176,60,527,9,5
183,61,527,12,6
173,7,527,5,7
184,7,527,13,8
187,11,527,4,9
140,61,527,10,10
180,59,527,2,11
157,11,527,14,12
194,59,527,8,13
107,57,527,16,14
181,57,527,18,15
193,56,527,19,16
188,18,527,15,17
192,56,527,20,18
191,18,527,17,19
161,50,527,6,20
136,50,528,1,1
174,38,528,3,2
161,50,528,2,3
176,60,528,9,4
157,11,528,11,5
180,59,528,6,6
184,7,528,4,7
173,7,528,15,8
181,57,528,10,9
187,11,528,7,10
183,61,528,18,11
191,18,528,16,12
103,60,528,13,13
194,59,528,8,14
107,57,528,12,15
140,61,528,17,16
156,38,528,5,17
192,56,528,20,18
188,18,528,14,19
193,56,528,19,20
136,50,529,2,1
174,38,529,1,2
161,50,529,3,3
187,11,529,7,4
156,38,529,0,5
184,7,529,4,6
157,11,529,6,7
173,7,529,8,8
194,59,529,13,9
183,61,529,10,10
107,57,529,14,11
181,57,529,12,12
176,60,529,16,13
188,18,529,15,14
140,61,529,20,15
193,56,529,18,16
180,59,529,5,17
191,18,529,17,18
103,60,529,9,19
192,56,529,19,20
174,38,530,3,1
136,50,530,1,2
187,11,530,7,3
184,7,530,4,4
173,7,530,11,5
157,11,530,6,6
180,59,530,5,7
183,61,530,10,8
176,60,530,9,9
103,60,530,15,10
156,38,530,2,11
194,59,530,20,12
107,57,530,16,13
181,57,530,17,14
140,61,530,0,15
193,56,530,18,16
192,56,530,19,17
161,50,530,8,18
188,18,530,12,19
191,18,530,14,20
136,50,531,2,1
174,38,531,3,2
161,50,531,1,3
156,38,531,4,4
187,11,531,7,5
184,7,531,8,6
176,60,531,6,7
103,60,531,13,8
157,11,531,16,9
180,59,531,9,10
173,7,531,5,11
181,57,531,12,12
140,61,531,10,13
183,61,531,17,14
194,59,531,14,15
188,18,531,11,16
193,56,531,19,17
191,18,531,18,18
192,56,531,20,19
107,57,531,15,20
136,50,532,1,1
174,38,532,2,2
161,50,532,3,3
184,7,532,4,4
156,38,532,8,5
157,11,532,7,6
173,7,532,6,7
187,11,532,9,8
176,60,532,5,9
180,59,532,12,10
183,61,532,11,11
107,57,532,17,12
140,61,532,13,13
188,18,532,15,14
181,57,532,14,15
191,18,532,19,16
103,60,532,10,17
193,56,532,18,18
192,56,532,20,19
194,59,532,16,20
174,38,533,2,1
173,7,533,4,2
187,11,533,5,3
156,38,533,9,4
140,61,533,8,5
180,59,533,6,6
136,50,533,7,7
183,61,533,13,8
176,60,533,11,9
181,57,533,10,10
107,57,533,14,11
157,11,533,12,12
103,60,533,17,13
188,18,533,15,14
191,18,533,18,15
194,59,533,16,16
192,56,533,19,17
193,56,533,20,18
161,50,533,3,19
184,7,533,1,20
156,38,534,6,1
140,61,534,11,2
180,59,534,4,3
184,7,534,1,4
187,11,534,9,5
103,60,534,8,6
194,59,534,7,7
173,7,534,5,8
157,11,534,13,9
107,57,534,14,10
181,57,534,20,11
161,50,534,10,12
193,56,534,17,13
192,56,534,18,14
136,50,534,2,15
191,18,534,16,16
188,18,534,15,17
174,38,534,3,18
183,61,534,19,19
176,60,534,12,20
174,38,535,1,1
136,50,535,2,2
156,38,535,4,3
161,50,535,3,4
187,11,535,8,5
157,11,535,10,6
180,59,535,6,7
103,60,535,9,8
140,61,535,12,9
183,61,535,19,10
173,7,535,5,11
188,18,535,14,12
194,59,535,0,13
176,60,535,11,14
181,57,535,13,15
184,7,535,7,16
107,57,535,17,17
191,18,535,16,18
193,56,535,15,19
192,56,535,18,20
174,38,536,1,1
136,50,536,2,2
161,50,536,5,3
156,38,536,4,4
187,11,536,3,5
173,7,536,12,6
184,7,536,7,7
183,61,536,9,8
103,60,536,8,9
194,59,536,11,10
107,57,536,18,11
140,61,536,14,12
157,11,536,13,13
176,60,536,17,14
181,57,536,15,15
193,56,536,19,16
191,18,536,16,17
192,56,536,20,18
188,18,536,10,19
180,59,536,6,20
174,38,537,1,1
161,50,537,5,2
187,11,537,2,3
136,50,537,4,4
173,7,537,10,5
156,38,537,3,6
157,11,537,13,7
184,7,537,12,8
180,59,537,6,9
103,60,537,14,10
188,18,537,8,11
194,59,537,7,12
183,61,537,9,13
181,57,537,15,14
107,57,537,16,15
191,18,537,18,16
140,61,537,11,17
193,56,537,19,18
192,56,537,20,19
176,60,537,17,20
136,50,538,2,1
184,7,538,4,2
161,50,538,3,3
187,11,538,5,4
157,11,538,6,5
173,7,538,10,6
103,60,538,7,7
183,61,538,14,8
176,60,538,9,9
194,59,538,16,10
180,59,538,11,11
188,18,538,12,12
181,57,538,15,13
191,18,538,17,14
107,57,538,13,15
156,38,538,0,16
192,56,538,19,17
193,56,538,18,18
140,61,538,8,19
174,38,538,1,20
176,60,539,8,1
136,50,539,1,2
173,7,539,15,3
103,60,539,9,4
180,59,539,5,5
194,59,539,16,6
191,18,539,18,7
188,18,539,17,8
174,38,539,3,9
107,57,539,13,10
157,11,539,11,11
193,56,539,20,12
181,57,539,0,13
192,56,539,19,14
187,11,539,6,15
161,50,539,2,16
156,38,539,4,17
184,7,539,7,18
183,61,539,12,19
140,61,539,10,20
174,38,540,1,1
188,18,540,2,2
136,50,540,3,3
157,11,540,4,4
140,61,540,5,5
180,59,540,6,6
176,60,540,8,7
184,7,540,9,8
191,18,540,10,9
173,7,540,11,10
103,60,540,12,11
161,50,540,13,12
181,57,540,14,13
187,11,540,15,14
194,59,540,16,15
193,56,540,17,16
192,56,540,18,17
107,57,540,0,18
156,38,540,0,19
183,61,540,19,20
174,38,541,1,1
136,50,541,2,2
161,50,541,3,3
180,59,541,4,4
184,7,541,5,5
103,60,541,9,6
173,7,541,6,7
156,38,541,0,8
176,60,541,8,9
187,11,541,13,10
157,11,541,10,11
183,61,541,12,12
140,61,541,15,13
181,57,541,7,14
131,57,541,16,15
191,18,541,0,16
188,18,541,11,17
193,56,541,17,18
194,59,541,14,19
192,56,541,18,20
157,11,542,2,1
187,11,542,3,2
161,50,542,19,3
184,7,542,5,4
156,38,542,8,5
173,7,542,6,6
183,61,542,9,7
103,60,542,10,8
188,18,542,14,9
176,60,542,12,10
191,18,542,13,11
140,61,542,11,12
181,57,542,7,13
131,57,542,17,14
193,56,542,18,15
192,56,542,16,16
136,50,542,4,17
174,38,542,1,18
180,59,542,0,19
194,59,542,0,20
136,50,543,4,1
174,38,543,20,2
173,7,543,2,3
157,11,543,5,4
161,50,543,16,5
103,60,543,6,6
187,11,543,1,7
107,57,543,13,8
156,38,543,8,9
188,18,543,3,10
183,61,543,7,11
140,61,543,10,12
180,59,543,11,13
176,60,543,9,14
184,7,543,19,15
181,57,543,17,16
194,59,543,12,17
192,56,543,15,18
191,18,543,18,19
193,56,543,14,20
161,50,544,1,1
174,38,544,2,2
156,38,544,6,3
184,7,544,3,4
136,50,544,11,5
180,59,544,4,6
187,11,544,7,7
173,7,544,19,8
183,61,544,8,9
176,60,544,12,10
181,57,544,16,11
107,57,544,17,12
157,11,544,20,13
194,59,544,9,14
188,18,544,13,15
103,60,544,5,16
191,18,544,15,17
140,61,544,10,18
193,56,544,14,19
192,56,544,18,20
174,38,545,1,1
136,50,545,2,2
156,38,545,3,3
184,7,545,4,4
157,11,545,6,5
161,50,545,9,6
173,7,545,5,7
187,11,545,7,8
194,59,545,10,9
140,61,545,18,10
181,57,545,12,11
183,61,545,13,12
107,57,545,15,13
188,18,545,20,14
191,18,545,14,15
193,56,545,16,16
192,56,545,17,17
103,60,545,19,18
176,60,545,11,19
180,59,545,8,20
174,38,546,3,1
136,50,546,2,2
156,38,546,4,3
180,59,546,5,4
184,7,546,8,5
173,7,546,6,6
140,61,546,9,7
107,57,546,10,8
103,60,546,12,9
187,11,546,18,10
181,57,546,11,11
157,11,546,7,12
176,60,546,19,13
183,61,546,20,14
161,50,546,1,15
188,18,546,16,16
191,18,546,13,17
192,56,546,15,18
193,56,546,14,19
194,59,546,17,20
136,50,547,10,1
174,38,547,2,2
161,50,547,1,3
156,38,547,4,4
184,7,547,6,5
173,7,547,3,6
180,59,547,7,7
176,60,547,8,8
103,60,547,12,9
187,11,547,5,10
140,61,547,9,11
107,57,547,0,12
188,18,547,17,13
181,57,547,13,14
194,59,547,15,15
191,18,547,16,16
192,56,547,19,17
193,56,547,18,18
157,11,547,11,19
183,61,547,14,20
136,50,548,1,1
174,38,548,7,2
103,60,548,3,3
156,38,548,11,4
176,60,548,9,5
183,61,548,12,6
173,7,548,5,7
184,7,548,13,8
187,11,548,4,9
140,61,548,10,10
180,59,548,2,11
157,11,548,14,12
194,59,548,8,13
107,57,548,16,14
181,57,548,18,15
193,56,548,19,16
188,18,548,15,17
192,56,548,20,18
191,18,548,17,19
161,50,548,6,20
136,50,549,1,1
174,38,549,3,2
161,50,549,2,3
176,60,549,9,4
157,11,549,11,5
180,59,549,6,6
184,7,549,4,7
173,7,549,15,8
181,57,549,10,9
187,11,549,7,10
183,61,549,18,11
191,18,549,16,12
103,60,549,13,13
194,59,549,8,14
107,57,549,12,15
140,61,549,17,16
156,38,549,5,17
192,56,549,20,18
188,18,549,14,19
193,56,549,19,20
136,50,550,2,1
174,38,550,1,2
161,50,550,3,3
187,11,550,7,4
156,38,550,0,5
184,7,550,4,6
157,11,550,6,7
173,7,550,8,8
194,59,550,13,9
183,61,550,10,10
107,57,550,14,11
181,57,550,12,12
176,60,550,16,13
188,18,550,15,14
140,61,550,20,15
193,56,550,18,16
180,59,550,5,17
191,18,550,17,18
103,60,550,9,19
192,56,550,19,20
174,38,551,3,1
136,50,551,1,2
187,11,551,7,3
184,7,551,4,4
173,7,551,11,5
157,11,551,6,6
180,59,551,5,7
183,61,551,10,8
176,60,551,9,9
103,60,551,15,10
156,38,551,2,11
194,59,551,20,12
107,57,551,16,13
181,57,551,17,14
140,61,551,0,15
193,56,551,18,16
192,56,551,19,17
161,50,551,8,18
188,18,551,12,19
191,18,551,14,20
136,50,552,2,1
174,38,552,3,2
161,50,552,1,3
156,38,552,4,4
187,11,552,7,5
184,7,552,8,6
176,60,552,6,7
103,60,552,13,8
157,11,552,16,9
180,59,552,9,10
173,7,552,5,11
181,57,552,12,12
140,61,552,10,13
183,61,552,17,14
194,59,552,14,15
188,18,552,11,16
193,56,552,19,17
191,18,552,18,18
192,56,552,20,19
107,57,552,15,20
136,50,553,1,1
174,38,553,2,2
161,50,553,3,3
184,7,553,4,4
156,38,553,8,5
157,11,553,7,6
173,7,553,6,7
187,11,553,9,8
176,60,553,5,9
180,59,553,12,10
183,61,553,11,11
107,57,553,17,12
140,61,553,13,13
188,18,553,15,14
181,57,553,14,15
191,18,553,19,16
103,60,553,10,17
193,56,553,18,18
192,56,553,20,19
194,59,553,16,20
174,38,554,2,1
173,7,554,4,2
187,11,554,5,3
156,38,554,9,4
140,61,554,8,5
180,59,554,6,6
136,50,554,7,7
183,61,554,13,8
176,60,554,11,9
181,57,554,10,10
107,57,554,14,11
157,11,554,12,12
103,60,554,17,13
188,18,554,15,14
191,18,554,18,15
194,59,554,16,16
192,56,554,19,17
193,56,554,20,18
161,50,554,3,19
184,7,554,1,20
156,38,555,6,1
140,61,555,11,2
180,59,555,4,3
184,7,555,1,4
187,11,555,9,5
103,60,555,8,6
194,59,555,7,7
173,7,555,5,8
157,11,555,13,9
107,57,555,14,10
181,57,555,20,11
161,50,555,10,12
193,56,555,17,13
192,56,555,18,14
136,50,555,2,15
191,18,555,16,16
188,18,555,15,17
174,38,555,3,18
183,61,555,19,19
176,60,555,12,20
174,38,556,1,1
136,50,556,2,2
156,38,556,4,3
161,50,556,3,4
187,11,556,8,5
157,11,556,10,6
180,59,556,6,7
103,60,556,9,8
140,61,556,12,9
183,61,556,19,10
173,7,556,5,11
188,18,556,14,12
194,59,556,0,13
176,60,556,11,14
181,57,556,13,15
184,7,556,7,16
107,57,556,17,17
191,18,556,16,18
193,56,556,15,19
192,56,556,18,20
174,38,557,1,1
136,50,557,2,2
161,50,557,5,3
156,38,557,4,4
187,11,557,3,5
173,7,557,12,6
184,7,557,7,7
183,61,557,9,8
103,60,557,8,9
194,59,557,11,10
107,57,557,18,11
140,61,557,14,12
157,11,557,13,13
176,60,557,17,14
181,57,557,15,15
193,56,557,19,16
191,18,557,16,17
192,56,557,20,18
188,18,557,10,19
180,59,557,6,20
174,38,558,1,1
161,50,558,5,2
187,11,558,2,3
136,50,558,4,4
173,7,558,10,5
156,38,558,3,6
157,11,558,13,7
184,7,558,12,8
180,59,558,6,9
103,60,558,14,10
188,18,558,8,11
194,59,558,7,12
183,61,558,9,13
181,57,558,15,14
107,57,558,16,15
191,18,558,18,16
140,61,558,11,17
193,56,558,19,18
192,56,558,20,19
176,60,558,17,20
136,50,559,2,1
184,7,559,4,2
161,50,559,3,3
187,11,559,5,4
157,11,559,6,5
173,7,559,10,6
103,60,559,7,7
183,61,559,14,8
176,60,559,9,9
194,59,559,16,10
180,59,559,11,11
188,18,559,12,12
181,57,559,15,13
191,18,559,17,14
107,57,559,13,15
156,38,559,0,16
192,56,559,19,17
193,56,559,18,18
140,61,559,8,19
174,38,559,1,20
176,60,560,8,1
136,50,560,1,2
173,7,560,15,3
103,60,560,9,4
180,59,560,5,5
194,59,560,16,6
191,18,560,18,7
188,18,560,17,8
174,38,560,3,9
107,57,560,13,10
157,11,560,11,11
193,56,560,20,12
181,57,560,0,13
192,56,560,19,14
187,11,560,6,15
161,50,560,2,16
156,38,560,4,17
184,7,560,7,18
183,61,560,12,19
140,61,560,10,20
174,38,561,1,1
188,18,561,2,2
136,50,561,3,3
157,11,561,4,4
140,61,561,5,5
180,59,561,6,6
176,60,561,8,7
184,7,561,9,8
191,18,561,10,9
173,7,561,11,10
103,60,561,12,11
161,50,561,13,12
181,57,561,14,13
187,11,561,15,14
194,59,561,16,15
193,56,561,17,16
192,56,561,18,17
107,57,561,0,18
156,38,561,0,19
183,61,561,19,20
174,38,562,1,1
136,50,562,2,2
161,50,562,3,3
180,59,562,4,4
184,7,562,5,5
103,60,562,9,6
173,7,562,6,7
156,38,562,0,8
176,60,562,8,9
187,11,562,13,10
157,11,562,10,11
183,61,562,12,12
140,61,562,15,13
181,57,562,7,14
131,57,562,16,15
191,18,562,0,16
188,18,562,11,17
193,56,562,17,18
194,59,562,14,19
192,56,562,18,20
157,11,563,2,1
187,11,563,3,2
161,50,563,19,3
184,7,563,5,4
156,38,563,8,5
173,7,563,6,6
183,61,563,9,7
103,60,563,10,8
188,18,563,14,9
176,60,563,12,10
191,18,563,13,11
140,61,563,11,12
181,57,563,7,13
131,57,563,17,14
193,56,563,18,15
192,56,563,16,16
136,50,563,4,17
174,38,563,1,18
180,59,563,0,19
194,59,563,0,20
136,50,564,4,1
174,38,564,20,2
173,7,564,2,3
157,11,564,5,4
161,50,564,16,5
103,60,564,6,6
187,11,564,1,7
107,57,564,13,8
156,38,564,8,9
188,18,564,3,10
183,61,564,7,11
140,61,564,10,12
180,59,564,11,13
176,60,564,9,14
184,7,564,19,15
181,57,564,17,16
194,59,564,12,17
192,56,564,15,18
191,18,564,18,19
193,56,564,14,20
161,50,565,1,1
174,38,565,2,2
156,38,565,6,3
184,7,565,3,4
136,50,565,11,5
180,59,565,4,6
187,11,565,7,7
173,7,565,19,8
183,61,565,8,9
176,60,565,12,10
181,57,565,16,11
107,57,565,17,12
157,11,565,20,13
194,59,565,9,14
188,18,565,13,15
103,60,565,5,16
191,18,565,15,17
140,61,565,10,18
193,56,565,14,19
192,56,565,18,20
174,38,566,1,1
136,50,566,2,2
156,38,566,3,3
184,7,566,4,4
157,11,566,6,5
161,50,566,9,6
173,7,566,5,7
187,11,566,7,8
194,59,566,10,9
140,61,566,18,10
181,57,566,12,11
183,61,566,13,12
107,57,566,15,13
188,18,566,20,14
191,18,566,14,15
193,56,566,16,16
192,56,566,17,17
103,60,566,19,18
176,60,566,11,19
180,59,566,8,20
136,50,567,2,1
174,38,567,1,2
161,50,567,3,3
187,11,567,7,4
156,38,567,0,5
184,7,567,4,6
157,11,567,6,7
173,7,567,8,8
194,59,567,13,9
183,61,567,10,10
107,57,567,14,11
181,57,567,12,12
176,60,567,16,13
188,18,567,15,14
140,61,567,20,15
193,56,567,18,16
180,59,567,5,17
191,18,567,17,18
103,60,567,9,19
192,56,567,19,20
174,38,568,3,1
136,50,568,1,2
187,11,568,7,3
184,7,568,4,4
173,7,568,11,5
157,11,568,6,6
180,59,568,5,7
183,61,568,10,8
176,60,568,9,9
103,60,568,15,10
156,38,568,2,11
194,59,568,20,12
107,57,568,16,13
181,57,568,17,14
140,61,568,0,15
193,56,568,18,16
192,56,568,19,17
161,50,568,8,18
188,18,568,12,19
191,18,568,14,20
136,50,569,2,1
174,38,569,3,2
161,50,569,1,3
156,38,569,4,4
187,11,569,7,5
184,7,569,8,6
176,60,569,6,7
103,60,569,13,8
157,11,569,16,9
180,59,569,9,10
173,7,569,5,11
181,57,569,12,12
140,61,569,10,13
183,61,569,17,14
194,59,569,14,15
188,18,569,11,16
193,56,569,19,17
191,18,569,18,18
192,56,569,20,19
107,57,569,15,20
136,50,570,1,1
174,38,570,2,2
161,50,570,3,3
184,7,570,4,4
156,38,570,8,5
157,11,570,7,6
173,7,570,6,7
187,11,570,9,8
176,60,570,5,9
180,59,570,12,10
183,61,570,11,11
107,57,570,17,12
140,61,570,13,13
188,18,570,15,14
181,57,570,14,15
191,18,570,19,16
103,60,570,10,17
193,56,570,18,18
192,56,570,20,19
194,59,570,16,20
174,38,571,2,1
173,7,571,4,2
187,11,571,5,3
156,38,571,9,4
140,61,571,8,5
180,59,571,6,6
136,50,571,7,7
183,61,571,13,8
176,60,571,11,9
181,57,571,10,10
107,57,571,14,11
157,11,571,12,12
103,60,571,17,13
188,18,571,15,14
191,18,571,18,15
194,59,571,16,16
192,56,571,19,17
193,56,571,20,18
161,50,571,3,19
184,7,571,1,20
156,38,572,6,1
140,61,572,11,2
180,59,572,4,3
184,7,572,1,4
187,11,572,9,5
103,60,572,8,6
194,59,572,7,7
173,7,572,5,8
157,11,572,13,9
107,57,572,14,10
181,57,572,20,11
161,50,572,10,12
193,56,572,17,13
192,56,572,18,14
136,50,572,2,15
191,18,572,16,16
188,18,572,15,17
174,38,572,3,18
183,61,572,19,19
176,60,572,12,20
174,38,573,1,1
136,50,573,2,2
156,38,573,4,3
161,50,573,3,4
187,11,573,8,5
157,11,573,10,6
180,59,573,6,7
103,60,573,9,8
140,61,573,12,9
183,61,573,19,10
173,7,573,5,11
188,18,573,14,12
194,59,573,0,13
176,60,573,11,14
181,57,573,13,15
184,7,573,7,16
107,57,573,17,17
191,18,573,16,18
193,56,573,15,19
192,56,573,18,20
174,38,574,1,1
136,50,574,2,2
161,50,574,5,3
156,38,574,4,4
187,11,574,3,5
173,7,574,12,6
184,7,574,7,7
183,61,574,9,8
103,60,574,8,9
194,59,574,11,10
107,57,574,18,11
140,61,574,14,12
157,11,574,13,13
176,60,574,17,14
181,57,574,15,15
193,56,574,19,16
191,18,574,16,17
192,56,574,20,18
188,18,574,10,19
180,59,574,6,20
174,38,575,1,1
161,50,575,5,2
187,11,575,2,3
136,50,575,4,4
173,7,575,10,5
156,38,575,3,6
157,11,575,13,7
184,7,575,12,8
180,59,575,6,9
103,60,575,14,10
188,18,575,8,11
194,59,575,7,12
183,61,575,9,13
181,57,575,15,14
107,57,575,16,15
191,18,575,18,16
140,61,575,11,17
193,56,575,19,18
192,56,575,20,19
176,60,575,17,20
136,50,576,2,1
184,7,576,4,2
161,50,576,3,3
187,11,576,5,4
157,11,576,6,5
173,7,576,10,6
103,60,576,7,7
183,61,576,14,8
176,60,576,9,9
194,59,576,16,10
180,59,576,11,11
188,18,576,12,12
181,57,576,15,13
191,18,576,17,14
107,57,576,13,15
156,38,576,0,16
192,56,576,19,17
193,56,576,18,18
140,61,576,8,19
174,38,576,1,20
176,60,577,8,1
136,50,577,1,2
173,7,577,15,3
103,60,577,9,4
180,59,577,5,5
194,59,577,16,6
191,18,577,18,7
188,18,577,17,8
174,38,577,3,9
107,57,577,13,10
157,11,577,11,11
193,56,577,20,12
181,57,577,0,13
192,56,577,19,14
187,11,577,6,15
161,50,577,2,16
156,38,577,4,17
184,7,577,7,18
183,61,577,12,19
140,61,577,10,20
174,38,578,1,1
188,18,578,2,2
136,50,578,3,3
157,11,578,4,4
140,61,578,5,5
180,59,578,6,6
176,60,578,8,7
184,7,578,9,8
191,18,578,10,9
173,7,578,11,10
103,60,578,12,11
161,50,578,13,12
181,57,578,14,13
187,11,578,15,14
194,59,578,16,15
193,56,578,17,16
192,56,578,18,17
107,57,578,0,18
156,38,578,0,19
183,61,578,19,20
174,38,579,1,1
136,50,579,2,2
161,50,579,3,3
180,59,579,4,4
184,7,579,5,5
103,60,579,9,6
173,7,579,6,7
156,38,579,0,8
176,60,579,8,9
187,11,579,13,10
157,11,579,10,11
183,61,579,12,12
140,61,579,15,13
181,57,579,7,14
131,57,579,16,15
191,18,579,0,16
188,18,579,11,17
193,56,579,17,18
194,59,579,14,19
192,56,579,18,20
157,11,580,2,1
187,11,580,3,2
161,50,580,19,3
184,7,580,5,4
156,38,580,8,5
173,7,580,6,6
183,61,580,9,7
103,60,580,10,8
188,18,580,14,9
176,60,580,12,10
191,18,580,13,11
140,61,580,11,12
181,57,580,7,13
131,57,580,17,14
193,56,580,18,15
192,56,580,16,16
136,50,580,4,17
174,38,580,1,18
180,59,580,0,19
194,59,580,0,20
136,50,581,4,1
174,38,581,20,2
173,7,581,2,3
157,11,581,5,4
161,50,581,16,5
103,60,581,6,6
187,11,581,1,7
107,57,581,13,8
156,38,581,8,9
188,18,581,3,10
183,61,581,7,11
140,61,581,10,12
180,59,581,11,13
176,60,581,9,14
184,7,581,19,15
181,57,581,17,16
194,59,581,12,17
192,56,581,15,18
191,18,581,18,19
193,56,581,14,20
161,50,582,1,1
174,38,582,2,2
